,gene,log2FC,p_value,adjusted_p,-log10(adjusted_p)
15865,TPGS1,0.012855113,0.2651083846062555,0.48329780135886036,0.3157851805695544
15866,CDC34,0.18548846,1.7972939367618023e-69,2.8876199620102917e-68,67.53945996458658
15867,GZMM,-0.07796621,2.1941360508500064e-11,8.984552521479234e-11,10.046503548192378
15868,AC009005.1,0.012175843,0.19315886848883979,0.3652391758821437,0.4374226458229944
15869,BSG,0.20424378,2.0785379150339005e-307,3.912464736488022e-305,304.4075495637759
15870,HCN2,0.005567644,0.36447513544623256,0.6356719371939462,0.19676696080618172
15871,POLRMT,0.14853913,1.1526614967321713e-33,9.381835632482788e-33,32.0277121800577
15872,FGF22,0.0035544503,0.7131771794777005,0.9999853635789433,6.356563418520975e-06
15873,RNF126,0.10869861,4.6104114022240115e-67,7.137954692170544e-66,65.14642621303527
15874,AC004156.1,-0.00086856843,0.9590170034289219,0.9999853635789433,6.356563418520975e-06
15875,FSTL3,0.013592612,0.15339684633469056,0.29648102098540174,0.5280031024519093
15876,PRSS57,-0.07562271,4.34737369213332e-06,1.3387245800366459e-05,4.873308762550098
15877,PTBP1,0.14061224,7.664601542880726e-113,2.2616898480163883e-111,110.64556695136915
15878,AZU1,0.003355703,0.8114138666233535,0.9999853635789433,6.356563418520975e-06
15879,CFD,0.006188318,0.42666392963804467,0.7240774783892489,0.14021496054786253
15880,MED16,0.08016628,9.671596634987507e-12,4.013634045645082e-11,10.396462228062356
15881,R3HDM4,0.0069661736,0.8735964025612806,0.9999853635789433,6.356563418520975e-06
15882,KISS1R,-0.030392207,0.06881558483807051,0.1425579573765497,0.8460085359955309
15883,ARID3A,0.15505144,1.0351241119769366e-31,8.090074025512055e-31,30.092047504503388
15884,WDR18,0.17031741,4.119337465659617e-87,8.605372962724914e-86,85.0652303023099
15885,AC004528.1,-0.0006391931,0.9359179788897621,0.9999853635789433,6.356563418520975e-06
15886,TMEM259,0.10394269,1.1838513360539085e-26,8.129658061181256e-26,25.089927720736206
15887,CNN2,0.12871099,8.520864500641761e-72,1.4134517532511686e-70,69.84971901112522
15888,ABCA7,0.00051790476,0.7717698131133536,0.9999853635789433,6.356563418520975e-06
15889,ARHGAP45,0.05972874,1.9632629232588962e-13,8.776766898428896e-13,12.05666543588864
15890,POLR2E,0.1195904,1.8049188209864814e-109,5.131249341316416e-108,107.2897768812856
15891,GPX4,0.09914088,1.5109778653385569e-142,6.542204888131737e-141,140.18427585880602
15892,SBNO2,0.022496745,0.013721013606214427,0.03144018007513152,1.5025149751831393
15893,STK11,0.16517365,3.3388637451639304e-45,3.5162285919329444e-44,43.45392289896004
15894,CBARP,0.0024086414,0.859758163276549,0.9999853635789433,6.356563418520975e-06
15895,ATP5F1D,-0.022885442,2.274603919383816e-08,8.013094422068833e-08,7.096199739732213
15896,MIDN,0.0033960342,0.8711121780296196,0.9999853635789433,6.356563418520975e-06
15897,CIRBP,0.13367116,1.9797334883316706e-132,7.564443213321994e-131,130.12122303304474
15898,CIRBP-AS1,0.002085187,0.8335112766390917,0.9999853635789433,6.356563418520975e-06
15899,C19orf24,0.114656806,3.3111403451994026e-78,6.01725728179428e-77,76.22060141884327
15900,MUM1,0.045177817,0.00023237888524553976,0.0006304656692399851,3.200338557093381
15901,NDUFS7,0.045673847,1.2788418722384925e-29,9.504675959837375e-29,28.022062684822046
15902,AC005329.1,0.0043065893,0.7394871378409884,0.9999853635789433,6.356563418520975e-06
15903,GAMT,0.19766867,3.29768933799033e-64,4.837512776205339e-63,62.3153778749698
15904,DAZAP1,0.06392431,1.1819350597076786e-27,8.344004239120691e-27,26.078625483940794
15905,RPS15,0.034247875,1.4515500788034718e-210,1.21862058728468e-208,207.9141314892112
15906,AC027307.3,0.01784864,0.04840250416307162,0.10262432765521065,0.9887496751498568
15907,APC2,0.0007727728,0.9716005384607608,0.9999853635789433,6.356563418520975e-06
15908,AC027307.2,-0.00053437985,0.817825162919439,0.9999853635789433,6.356563418520975e-06
15909,C19orf25,0.067456424,2.1101572299703595e-11,8.644634956776624e-11,10.063253341268583
15910,PCSK4,-0.005111212,0.7209575000124298,0.9999853635789433,6.356563418520975e-06
15911,REEP6,0.011571925,0.2183466839375907,0.4077781098874148,0.3895760914815363
15912,ADAMTSL5,0.0037440415,0.625607549276487,0.9642401479195087,0.015814789823653756
15913,AC027307.1,0.00034818728,0.9947707809644376,0.9999853635789433,6.356563418520975e-06
15914,MEX3D,0.023014516,0.025225952813892276,0.055765915220425476,1.2536311658401387
15915,MBD3,0.101940215,5.529068485118959e-19,3.0226475894496248e-18,17.519612484274084
15916,UQCR11,0.049454927,9.902655054408866e-81,1.8718739712784285e-79,78.72772339460477
15917,TCF3,0.12849969,3.3481096516557364e-28,2.3977131273891823e-27,26.620202778970558
15918,AC005256.1,-0.0014378147,0.9266758552918322,0.9999853635789433,6.356563418520975e-06
15919,ATP8B3,-0.02726975,0.014685822561314213,0.033522067786752714,1.4746692000453785
15920,REXO1,0.14165604,6.215653457898782e-33,4.968632773095486e-32,31.303763100358868
15921,AC012615.2,-8.292054e-05,0.9762385271188218,0.9999853635789433,6.356563418520975e-06
15922,KLF16,0.051457703,1.1357668943147804e-05,3.4008344949994814e-05,4.468414502926857
15923,AC012615.1,0.014594555,0.12609258189479963,0.24805143558226703,0.6054582551681997
15924,ABHD17A,-0.045615077,1.16023824239818e-07,3.9279402216138306e-07,6.405835130259018
15925,SCAMP4,0.14488322,5.4418114072069594e-33,4.363698277294836e-32,31.3601452858188
15926,ADAT3,0.005701147,0.5100200691509862,0.8342644416902611,0.0786962666724461
15927,CSNK1G2,0.032180488,4.0297928243812995e-05,0.00011592785599354311,3.9358121960406764
15928,BTBD2,-0.019118845,0.18090482907678096,0.34410596250941355,0.46330780205939026
15929,MKNK2,0.04001206,1.6859920324994027e-06,5.337034789370565e-06,5.272699966245987
15930,MOB3A,0.12971234,8.587982869530515e-38,7.690050559486463e-37,36.11407080484957
15931,IZUMO4,0.035026148,0.0030241613834541266,0.007439545172503327,2.128453614872134
15932,AP3D1,0.16091359,1.5180215525373196e-64,2.2397080365076196e-63,62.649808591664886
15933,DOT1L,0.058688015,9.282988793162687e-07,2.9807578667504968e-06,5.525673301191487
15934,AC004490.1,0.0004545694,0.9765262499847968,0.9999853635789433,6.356563418520975e-06
15935,PLEKHJ1,0.14236104,2.152012529316989e-87,4.516700475263662e-86,85.34517870869769
15936,SF3A2,0.055997193,2.296989624185224e-09,8.532357386722096e-09,8.068930961962566
15937,AMH,-0.0029117865,0.8412834891942421,0.9999853635789433,6.356563418520975e-06
15938,JSRP1,-0.00085695833,0.9888527567055391,0.9999853635789433,6.356563418520975e-06
15939,OAZ1,0.10531449,0.0,0.0,inf
15940,PEAK3,0.00084667373,0.9617264141085795,0.9999853635789433,6.356563418520975e-06
15941,LINGO3,-0.004178643,0.8741562794891818,0.9999853635789433,6.356563418520975e-06
15942,LSM7,0.10536909,4.351338373386978e-230,4.4718754478681576e-228,227.34951030106458
15943,SPPL2B,0.00061513484,0.7504656299970409,0.9999853635789433,6.356563418520975e-06
15944,TMPRSS9,-0.0006988613,0.9773632791895442,0.9999853635789433,6.356563418520975e-06
15945,TIMM13,0.09376061,2.5426759923624562e-61,3.5829891328152437e-60,59.44575450904448
15946,LMNB2,0.05821812,5.7846072548823276e-08,1.9965324634589034e-07,6.6997236238185325
15947,LINC01775,0.003985534,0.6626019323223455,0.9992569741700156,0.0003228119615438672
15948,GADD45B,-0.28190827,6.298018845455563e-99,1.5512558263696472e-97,96.8093165743213
15949,GNG7,0.0004158034,0.9731958363939462,0.9999853635789433,6.356563418520975e-06
15950,SLC39A3,0.14216995,7.963530839995788e-39,7.254399311299272e-38,37.13939854278358
15951,SGTA,0.23375118,1.9752069659884226e-115,6.0274148405810536e-114,113.21986891691517
15952,THOP1,0.11973041,1.1731350944452937e-31,9.156700898677758e-31,30.038260971701096
15953,ZNF554,0.0043598553,0.6295195520730115,0.9683858212442648,0.01395157796683477
15954,ZNF555,0.0030881027,0.8666764749897792,0.9999853635789433,6.356563418520975e-06
15955,ZNF556,-0.0002491302,0.9328145199315597,0.9999853635789433,6.356563418520975e-06
15956,ZNF57,0.0009111762,0.7654380679362162,0.9999853635789433,6.356563418520975e-06
15957,AC119403.1,-0.0004743617,0.9945614409300593,0.9999853635789433,6.356563418520975e-06
15958,ZNF77,0.0019932985,0.6381164389921015,0.9770116784910386,0.010100245008041684
15959,TLE6,-0.013857186,0.1654667478868842,0.3175782318035058,0.4981492736618608
15960,TLE2,-0.012657341,0.20554969473728424,0.386218308426197,0.4131671426228985
15961,AC005944.1,0.0017225621,0.9594917703715214,0.9999853635789433,6.356563418520975e-06
15962,AES,-0.047004104,6.402399838998975e-23,3.93970109845078e-22,21.40453672645302
15963,GNA11,0.0023480281,0.9730040461457722,0.9999853635789433,6.356563418520975e-06
15964,GNA15,0.058756113,0.0003935028762843159,0.001049928145884234,2.9788404218003235
15965,AC005264.1,0.0013360025,0.9391789628154525,0.9999853635789433,6.356563418520975e-06
15966,S1PR4,-0.06004083,7.102239069680675e-12,2.9701178448089295e-11,10.527226318920192
15967,NCLN,0.20237333,3.5757778731360603e-65,5.359770320823054e-64,63.270853820481925
15968,CELF5,0.0021912453,0.8701136785998129,0.9999853635789433,6.356563418520975e-06
15969,NFIC,0.08877802,1.3700429803060177e-11,5.654075368989663e-11,10.247638406649797
15970,SMIM24,-0.04047948,0.002121452029913371,0.005288694437322027,2.2766515243061134
15971,DOHH,0.09172368,8.964232998440433e-17,4.537175615004581e-16,15.343214410694003
15972,FZR1,0.0050186813,0.7496448083286424,0.9999853635789433,6.356563418520975e-06
15973,MFSD12,0.1308617,2.6680439308104386e-31,2.0689488972572534e-30,29.684250236213565
15974,AC005786.2,-0.002731922,0.8714177944194899,0.9999853635789433,6.356563418520975e-06
15975,HMG20B,-0.08588439,7.923332924679271e-15,3.7393781831384193e-14,13.427200610121385
15976,GIPC3,-0.0038212093,0.8214669364623486,0.9999853635789433,6.356563418520975e-06
15977,TBXA2R,-0.012315734,0.3792477569818251,0.6567512693367913,0.18259907915790824
15978,CACTIN,0.07978749,1.2297977145901671e-10,4.869628594398001e-10,9.312504161075813
15979,PIP5K1C,0.06259991,2.8588157161005695e-07,9.449416383606355e-07,6.0245950136289705
15980,TJP3,-0.0024807574,0.8236700209818415,0.9999853635789433,6.356563418520975e-06
15981,APBA3,0.055516124,4.755363743900545e-06,1.4595848690084027e-05,4.835770647458813
15982,MRPL54,-0.009938002,0.3780548132927958,0.655095707576631,0.18369524621283273
15983,MATK,-0.23512748,1.9276961158777264e-56,2.5033450939815184e-55,54.60147927740686
15984,ZFR2,0.0030211222,0.705479371628158,0.9999853635789433,6.356563418520975e-06
15985,ATCAY,0.00083972793,0.9532687354737944,0.9999853635789433,6.356563418520975e-06
15986,DAPK3,0.1411834,6.274260262315062e-32,4.9208913162595585e-31,30.30795622677043
15987,EEF2,0.11108112,1.3716216496574601e-294,2.3812949843858934e-292,291.6231868027657
15988,PIAS4,0.09249535,5.6105141074621336e-14,2.5685410463296945e-13,12.590313489681886
15989,ZBTB7A,0.10182494,8.783985337958628e-29,6.385171781031553e-28,27.194827414367587
15990,MAP2K2,0.059268355,1.4649831576530135e-61,2.0741748871853674e-60,59.68315462820858
15991,CREB3L3,0.062190197,3.4823754573756677e-06,1.0777403587537502e-05,4.967485853566882
15992,SIRT6,0.08732456,3.7220383441762905e-13,1.6413684259077786e-12,11.78479392511401
15993,ANKRD24,0.0015226903,0.861106621391724,0.9999853635789433,6.356563418520975e-06
15994,EBI3,0.021863792,0.10422753588711496,0.20889426240053857,0.6800734884160811
15995,YJU2,0.06781161,1.288289386879865e-08,4.600996767762282e-08,7.337148071830509
15996,TMIGD2,0.02735433,0.33060213918005144,0.5845770249003935,0.23315825732455403
15997,FSD1,0.11400232,1.0158270556564206e-17,5.314517088720922e-17,16.274536192143877
15998,STAP2,0.03000696,0.0087456684431122,0.020510169586850147,1.6880307486843527
15999,MPND,0.001998514,0.5444507003807351,0.8764734807533583,0.05726121971475554
16000,AC007292.3,-0.001724723,0.8358839564411784,0.9999853635789433,6.356563418520975e-06
16001,AC007292.2,-0.0049492754,0.8544971147082454,0.9999853635789433,6.356563418520975e-06
16002,SH3GL1,0.12234652,2.988398327772071e-24,1.9112496029048703e-23,22.718682591811795
16003,AC007292.1,0.00055683847,0.9872610432216803,0.9999853635789433,6.356563418520975e-06
16004,CHAF1A,0.07556081,3.5914777025099244e-15,1.7148946402211605e-14,13.765762557006722
16005,UBXN6,0.046993524,0.00011395315383732428,0.0003165621091997876,3.499541069101716
16006,AC011498.6,0.0046418984,0.6579531642338142,0.9956434359675947,0.0018961651072814379
16007,AC011498.1,0.0015878091,0.9548275077502824,0.9999853635789433,6.356563418520975e-06
16008,HDGFL2,0.08200467,7.228258393325843e-20,4.0761815386140877e-19,18.389746482304798
16009,PLIN4,-0.0006416368,0.9865022712381957,0.9999853635789433,6.356563418520975e-06
16010,PLIN5,0.00061346637,0.9533209819617038,0.9999853635789433,6.356563418520975e-06
16011,LRG1,0.0009297264,0.9483671977500073,0.9999853635789433,6.356563418520975e-06
16012,SEMA6B,0.0012090178,0.8109645689776097,0.9999853635789433,6.356563418520975e-06
16013,TNFAIP8L1,0.022025377,0.016492949338948192,0.037384576001910454,1.427307540550934
16014,MYDGF,0.19732618,2.975424134581594e-250,3.746939040463948e-248,247.42632337245342
16015,AC005339.1,0.0066253403,0.5993508497613262,0.9368524384118914,0.02832880850405778
16016,DPP9,0.21039683,5.681445459132743e-83,1.12508978627034e-81,80.94881281788524
16017,DPP9-AS1,0.00138386,0.9300857092918794,0.9999853635789433,6.356563418520975e-06
16018,AC005523.1,0.0053525763,0.7889522838306089,0.9999853635789433,6.356563418520975e-06
16019,FEM1A,0.07980552,2.1560484133649972e-12,9.214736550619714e-12,11.03551707674959
16020,AC005523.2,0.021780431,0.013907549501232153,0.03183089724574854,1.497151119362488
16021,TICAM1,0.11096233,1.660090396962603e-19,9.24213464460936e-19,18.034227708725243
16022,AC027319.1,0.0009010127,0.8883500233866966,0.9999853635789433,6.356563418520975e-06
16023,PLIN3,0.17008227,3.704466123034586e-45,3.8966625418884985e-44,43.409307203276214
16024,ARRDC5,0.00962659,0.4951391814280752,0.8156910220954715,0.08847431772943568
16025,UHRF1,0.11345351,5.904175997231704e-22,3.536967342797231e-21,20.45136895005475
16026,KDM4B,-0.020217419,0.21341091555528202,0.39943625622352447,0.3985525174243173
16027,PTPRS,-0.00018572318,0.9914519210894333,0.9999853635789433,6.356563418520975e-06
16028,TINCR,0.007395552,0.5878294499744909,0.9246627572522738,0.03401663414752343
16029,SAFB2,0.16888875,1.7150792697336794e-73,2.926435830284127e-72,71.53366099448131
16030,SAFB,0.076241374,1.8087458266309316e-18,9.721669032706438e-18,17.01225916825592
16031,RPL36,0.07450342,0.0,0.0,inf
16032,C19orf70,0.048417926,2.875494420896494e-26,1.9521484902988273e-25,24.70948715077554
16033,HSD11B1L,-0.009002648,0.49873690985024866,0.8200839928222664,0.08614166499292827
16034,LONP1,0.11152494,2.0697178542688762e-26,1.411544419147065e-25,24.85030545071796
16035,CATSPERD,-0.00010686426,0.9681052370800872,0.9999853635789433,6.356563418520975e-06
16036,PRR22,0.023225877,0.03474825895184243,0.07521708831580272,1.123683482304936
16037,DUS3L,0.14503637,1.4213626584341656e-33,1.155309411732716e-32,31.93730168866147
16038,NRTN,-0.0027812272,0.8376772603949171,0.9999853635789433,6.356563418520975e-06
16039,FUT6,7.399148e-05,0.9855429219261888,0.9999853635789433,6.356563418520975e-06
16040,FUT5,0.0007622483,0.9304419730007014,0.9999853635789433,6.356563418520975e-06
16041,AC024592.3,0.0029058815,0.7613824362209716,0.9999853635789433,6.356563418520975e-06
16042,NDUFA11,0.041975737,3.6526942121091865e-38,3.288896168224394e-37,36.48294983715249
16043,VMAC,0.006346382,0.5526218675582866,0.8857700934744909,0.05267898702062333
16044,AC104532.2,0.0035491996,0.6587085857191454,0.9958112587668032,0.0018229678449997097
16045,CAPS,0.0033643506,0.6221308821150185,0.9602058030364891,0.017635673685422182
16046,RANBP3,0.08494532,3.1240710540771524e-13,1.3827880838863277e-12,11.859244371626529
16047,AC011444.1,-0.00044284575,0.8521733139758573,0.9999853635789433,6.356563418520975e-06
16048,RFX2,-0.012817644,0.4028615498445294,0.6908054425343918,0.16064424948711675
16049,MLLT1,0.055770695,1.0034011082889314e-06,3.213831026047407e-06,5.492976960921876
16050,AC011471.2,-0.005809309,0.7018483858571007,0.9999853635789433,6.356563418520975e-06
16051,ACER1,-0.00026951364,0.999795016637661,0.9999853635789433,6.356563418520975e-06
16052,CLPP,0.09384298,4.364367580789255e-87,9.106606893777534e-86,85.04064341027251
16053,ALKBH7,-0.045587897,4.126784893992043e-09,1.5125059945555588e-08,7.8203028954211184
16054,PSPN,0.004967572,0.5144251467350469,0.8399852082836717,0.07572836157780913
16055,GTF2F1,0.12421429,6.044695468660336e-47,6.574893209889545e-46,45.1821112966378
16056,KHSRP,0.08298707,1.9784514721544995e-24,1.2721563906892038e-23,22.895459496047376
16057,SLC25A41,-9.5957424e-05,0.9682969839786976,0.9999853635789433,6.356563418520975e-06
16058,SLC25A23,-0.024119213,0.09693296222162576,0.19530763159967457,0.7092807864260628
16059,CRB3,-0.005158741,0.6896348338356437,0.9999853635789433,6.356563418520975e-06
16060,DENND1C,0.031864703,0.011716558583082211,0.027048218510544293,1.5678613337558815
16061,TUBB4A,-0.0016554892,0.6973262926818657,0.9999853635789433,6.356563418520975e-06
16062,TNFSF9,0.04593281,5.370301134255035e-05,0.00015323396343186298,3.8146449651454337
16063,CD70,0.40120232,2.4456890912227874e-211,2.0925269057055445e-209,208.67932894914148
16064,TNFSF14,-0.16253883,1.5506326198208649e-37,1.3815850776101996e-36,35.85962236619519
16065,C3,0.001425932,0.9025969735121172,0.9999853635789433,6.356563418520975e-06
16066,GPR108,-0.0002784133,0.8142764114121895,0.9999853635789433,6.356563418520975e-06
16067,TRIP10,0.0423916,0.00039607265493267236,0.0010564694533869402,2.9761430555612938
16068,SH2D3A,-0.053252712,0.00017235866742308818,0.000472210462825136,3.325864394434588
16069,VAV1,0.029681683,0.01317681818565601,0.030255246892129013,1.5191992987404193
16070,ADGRE1,0.022170896,0.1391342973673508,0.27131946625114145,0.5665190459650133
16071,ZNF557,-0.015479609,0.24560086098577272,0.45138680168669393,0.3454511436154524
16072,INSR,0.0014412235,0.9009349252641934,0.9999853635789433,6.356563418520975e-06
16073,AC119396.1,-0.020313824,0.1387986111345306,0.2708125220193864,0.5673312583096732
16074,AC119396.2,0.0005371898,0.9955558091817512,0.9999853635789433,6.356563418520975e-06
16075,ARHGEF18,0.0061502573,0.5487236871251084,0.8812894712745815,0.054881418343402835
16076,PEX11G,0.012805378,0.2883176671013493,0.5204094602913424,0.28365481719311236
16077,ZNF358,0.062570214,1.9909098542828354e-07,6.647022034033917e-07,6.177372881592418
16078,MCOLN1,0.07804036,2.5687899308565665e-11,1.047789724990354e-10,9.979725864717878
16079,PNPLA6,0.06799233,1.54425901069999e-09,5.774663243274199e-09,8.238473337124493
16080,CAMSAP3,0.0038100951,0.6834396076305748,0.9999853635789433,6.356563418520975e-06
16081,XAB2,0.046736956,0.000152261757202221,0.0004189482600846463,3.377839608888632
16082,PET100,0.00679338,0.09065749538345391,0.18382326028426385,0.7355995355290471
16083,AC008763.2,0.025828226,0.02496579449883219,0.05523176261636981,1.2578110968750311
16084,PCP2,-0.0029338524,0.8533307677973971,0.9999853635789433,6.356563418520975e-06
16085,STXBP2,0.0068335533,0.42142652125024027,0.7168901306123284,0.14454739848146217
16086,RETN,-0.0069157854,0.6983212897909628,0.9999853635789433,6.356563418520975e-06
16087,TRAPPC5,0.005238466,0.3629045971993211,0.6332416088132572,0.19843055640554574
16088,FCER2,0.00016026362,0.9992498482230636,0.9999853635789433,6.356563418520975e-06
16089,EVI5L,0.0099482145,0.32784376499879486,0.5805798667056775,0.2361380286666479
16090,PRR36,-0.0003930254,0.9818365538878507,0.9999853635789433,6.356563418520975e-06
16091,AC010336.1,-0.0006505167,0.9603063121709327,0.9999853635789433,6.356563418520975e-06
16092,MAP2K7,0.10139164,9.089910357135888e-17,4.598183225072247e-16,15.337413727270219
16093,TGFBR3L,-0.03593445,0.04460294279671304,0.0949737822208648,1.0223962663770774
16094,SNAPC2,0.08034134,4.452693756445489e-11,1.8006121608493496e-10,9.74457982107369
16095,CTXN1,0.0051666964,0.5627878113818158,0.8962304428826815,0.04758030818975438
16096,TIMM44,0.1897335,3.037293979373329e-76,5.3988957195978e-75,74.2676950609045
16097,ELAVL1,0.15959918,5.852192978738128e-106,1.585589618875685e-104,103.79980920624917
16098,AC010336.6,0.00021299627,0.9958087636714986,0.9999853635789433,6.356563418520975e-06
16099,AC008946.1,-0.0019643381,0.9020255959000062,0.9999853635789433,6.356563418520975e-06
16100,CCL25,-0.00022252416,0.9865633214150523,0.9999853635789433,6.356563418520975e-06
16101,CERS4,0.024397537,0.041490298349175773,0.08874754965071306,1.0518436291220514
16102,CD320,0.13586569,1.962837580983752e-62,2.810205093927258e-61,60.55126198332961
16103,NDUFA7,0.058883846,3.0303000646460543e-06,9.41741844907903e-06,5.026068131917721
16104,RPS28,0.050929785,1.0944545752361606e-300,2.03864965774719e-298,297.6906574013823
16105,KANK3,0.006715212,0.45123377990380986,0.7582898648848725,0.12016474864747241
16106,ANGPTL4,0.00026047905,0.9164199201361637,0.9999853635789433,6.356563418520975e-06
16107,RAB11B-AS1,-0.014424697,0.4502426846930324,0.7569088735245657,0.12095640333699399
16108,RAB11B,0.046471655,4.590661933691697e-06,1.4102425132842282e-05,4.850706197185251
16109,MARCH2,0.11446771,6.089403131682875e-19,3.3218641488942394e-18,17.47861813244814
16110,HNRNPM,0.10891163,2.740083552955792e-153,1.3278637965841593e-151,150.87684646971616
16111,PRAM1,-0.004456266,0.7687106054410295,0.9999853635789433,6.356563418520975e-06
16112,ZNF414,-0.0071260035,0.573139905032326,0.9081867772962389,0.041824825479627445
16113,MYO1F,-0.021445036,0.09756368560451761,0.19644565093795563,0.7067575814846756
16114,ADAMTS10,-0.0006249007,0.9395964435530807,0.9999853635789433,6.356563418520975e-06
16115,ZNF558,0.012115482,0.2381273813140854,0.439578180309536,0.35696387313287276
16116,ZNF317,0.013544247,0.07993157924267791,0.16376449358588066,0.78578025343802
16117,AC011451.1,-0.00022576819,0.9718271860353401,0.9999853635789433,6.356563418520975e-06
16118,ZNF699,-0.009979665,0.5801859168079287,0.9163173582874395,0.03795408628553206
16119,ZNF559,0.026052415,0.02537858381298972,0.056061746231486374,1.2513333788039274
16120,ZNF266,-0.0060154498,0.9262285462673483,0.9999853635789433,6.356563418520975e-06
16121,ZNF426,0.024160445,0.005364999864708818,0.012870529592262288,1.890403582523341
16122,ZNF426-DT,0.0026586526,0.8512861481305367,0.9999853635789433,6.356563418520975e-06
16123,ZNF121,0.027503937,0.03157494696069009,0.06883130580897967,1.162213991302653
16124,ZNF561,0.018012136,0.0367372619299918,0.0792539169781775,1.1009792643787266
16125,ZNF562,0.06591345,6.609921495787345e-08,2.2748001575763915e-07,6.643056750336102
16126,ZNF846,-0.007174097,0.740651181624749,0.9999853635789433,6.356563418520975e-06
16127,FBXL12,0.046733767,0.0003438187143471695,0.0009201086875121349,3.0361608687427277
16128,UBL5,0.04964614,3.425458512501672e-87,7.16421627140993e-86,85.14483131226156
16129,AC008752.2,-0.0009968744,0.926966835748428,0.9999853635789433,6.356563418520975e-06
16130,PIN1,0.08833301,9.438277717317599e-90,2.0557281624978477e-88,87.68703431444935
16131,OLFM2,-0.015611867,0.33033051577320305,0.5841544979288387,0.23347227493529146
16132,C19orf66,0.09634346,2.588600515422837e-15,1.2453417922192945e-14,13.904711437240552
16133,ANGPTL6,0.0067770015,0.653112569012577,0.990833881316951,0.003999151241015125
16134,PPAN,0.21143746,6.371278971119569e-62,9.056535020791743e-61,60.043037929164406
16135,P2RY11,-0.01656568,0.44714612348804006,0.7524813645975091,0.12350425102007888
16136,EIF3G,0.12383902,1.3674193132200132e-238,1.5282620099375172e-236,235.81580218259586
16137,DNMT1,0.02311182,8.452646513281323e-13,3.674045331805946e-12,11.434855489502251
16138,S1PR2,0.005010497,0.34320838872330706,0.6037037583267929,0.21917612046008234
16139,MRPL4,0.1694423,4.4025448969969394e-175,2.743076928505201e-173,172.56176201260809
16140,AC011511.3,-0.0005843834,0.9857173475595842,0.9999853635789433,6.356563418520975e-06
16141,ICAM1,0.039431855,0.0008408818774260643,0.0021798564413065937,2.6615721067629705
16142,AC011511.5,-0.0014073759,0.9403357730152352,0.9999853635789433,6.356563418520975e-06
16143,ICAM4,-0.03663749,0.014671162755476001,0.03349288042811462,1.4750475010047022
16144,ICAM5,0.00029425882,0.9709903449030919,0.9999853635789433,6.356563418520975e-06
16145,ZGLP1,-0.0009771166,0.8526105370321144,0.9999853635789433,6.356563418520975e-06
16146,AC011511.1,0.003928597,0.6572929508560806,0.995023051794991,0.0021668577955854572
16147,FDX2,0.08419049,4.970634461011638e-13,2.180154168060096e-12,11.661512794482361
16148,RAVER1,0.00246514,0.6443453393264256,0.9822115397117582,0.007794967777517001
16149,AC114271.1,0.013807025,0.13583555848510634,0.2656689770130889,0.5756591565368263
16150,ICAM3,-0.055749655,1.465193785246124e-13,6.584718589537871e-13,12.181462780705592
16151,TYK2,0.060107946,9.87226569468842e-08,3.3600276960871396e-07,6.473657142786275
16152,CDC37,0.13424098,2.358254940971427e-224,2.3170502667280804e-222,221.63506454440346
16153,PDE4A,0.0905875,1.1217018647339224e-13,5.06522039019495e-13,12.295401653529128
16154,KEAP1,0.16372716,4.368635916590368e-64,6.392794391200405e-63,62.19430926337515
16155,S1PR5,-0.004427002,0.7376391043624815,0.9999853635789433,6.356563418520975e-06
16156,ATG4D,0.1388636,1.6378865258260671e-28,1.1819486220670595e-27,26.927401401320857
16157,KRI1,0.107512474,7.031854654810827e-18,3.702698025245206e-17,16.431481705535585
16158,CDKN2D,-0.026154757,0.05786378222255052,0.12134632974125115,0.9159733548675002
16159,SLC44A2,-0.038093716,0.003643880734092612,0.00888705336702729,2.0512422118722524
16160,ILF3-DT,0.072589934,1.9393951645715612e-07,6.48108098166112e-07,6.188352551966254
16161,ILF3,0.09370768,1.3295920685418727e-67,2.0837655889277623e-66,65.68115113813695
16162,QTRT1,0.1510796,1.8282939259303808e-35,1.5450638933595023e-34,33.811053556394675
16163,DNM2,0.16376162,3.4877608585123964e-74,6.002708341859352e-73,72.22165275752673
16164,TMED1,0.056197286,1.5643536879994439e-06,4.959009510513394e-06,5.304605058807191
16165,C19orf38,0.005301602,0.512473498337352,0.8378178000794047,0.07685041695863513
16166,CARM1,0.11963862,5.884171913075746e-25,3.845788090263907e-24,23.41501464983351
16167,YIPF2,0.12719747,3.435787872758825e-24,2.191111224703042e-23,22.659335576319368
16168,TIMM29,0.15622592,6.804785553378288e-42,6.693243963999479e-41,40.17436334498189
16169,SMARCA4,0.11832917,5.959155867481746e-48,6.606424378320433e-47,46.18003353187938
16170,LDLR,-0.11936045,4.051366531896592e-22,2.434359419468241e-21,20.613615300235786
16171,SPC24,-0.018966615,0.06951737869545653,0.14387844511946224,0.8420042642069209
16172,KANK2,0.003281355,0.899264658135518,0.9999853635789433,6.356563418520975e-06
16173,DOCK6,0.00090018194,0.951501182420855,0.9999853635789433,6.356563418520975e-06
16174,RAB3D,-0.0057498105,0.6550020734989368,0.992858106154784,0.0031128140597502622
16175,TMEM205,0.08904749,5.159434347363425e-13,2.2601912052805673e-12,11.645854819310244
16176,CCDC159,0.016652443,0.0663051739044454,0.13777238203105888,0.860837832745005
